consumer_segment,name_dob_verified,age,phone_number_verified,phone_number_tenure_months,email_verified,email_tenure_months,education_level,education_score,identity_matching,employment_type,employment_tenure_months,employment_changes_last_5yr,employment_history_score,monthly_income,income_cv,income_trend,monthly_income_stability,income_source_verified,income_source_type,income_source_verification,p2p_upi_transaction_count,p2p_upi_regularity_score,regular_p2p_upi_transactions,avg_account_balance,account_balance_trend,total_monthly_outflow,monthly_outflow_burden,survivability_months,income_retention_ratio,expense_rigidity,inflow_consistency_cv,inflow_time_consistency,monthly_upi_amount,total_emi,emi_to_monthly_upi_amount,total_financial_assets,liquid_assets,investments,has_insurance,insurance_count,insurance_coverage,emi_to_income_ratio,monthly_rent,rent_to_income_ratio,monthly_utility,utility_to_income_ratio,insurance_payment_ontime_ratio,insurance_payment_discipline,spending_personality,spending_personality_score,impulse_purchase_ratio,budget_adherence,spending_discipline_index,bill_payment_ontime_ratio,bill_payment_delays_count,bill_payment_discipline,late_night_transaction_ratio,late_night_payment_behaviour,utility_payment_ontime_ratio,utility_payment_consistency,risk_appetite,risk_appetite_score,location_type,pin_code_risk_score,statement_tampering_detected,transaction_pattern_anomaly,bank_statement_manipulation,digital_footprint_age_days,cross_platform_consistency,device_fingerprint_changes,synthetic_id_risk,default_90dpd,default_probability_true,application_date
average_consumer,1,45,1,49.839350695654815,0,17.829560822214837,primary_school,0.3,0.5222511599550135,salaried_government,33.88646146863708,4.0,0.15686397207452948,26004.507327344305,0.32876803240712377,0.07936308933112675,0.5490701919497872,1.0,salary,0.4677211437242651,30.0,0.9690155098635926,0.9690155098635926,31407.524907903968,0.13162664034669452,20395.046273572898,0.7842587347691498,1.5398829992163046,0.21574126523085024,0.7530053285001155,0.5046280818445191,0.4216457505162848,37705.51887121588,10396.998504255875,0.27573477519274947,485001.8101001389,234695.72900463286,263418.7949142286,1.0,1.0,0.39852524286074975,0.39979987213414697,0.0,0.0,1998.6483385263375,0.07685481053564358,0.4803912931929335,0.4803912931929335,conservative_spender,0.9,0.25731650431734077,0.6302753194653876,0.6752385899522964,0.8913188700101967,2.0,0.8913188700101967,0.1481702703265407,0.6818642657739481,0.9469405026784019,0.9469405026784019,high,0.4,metro,0.9,0.0,0.26315299995167574,0.13157649997583787,1111.7467582537492,0.979147578000813,4.0,0.10707189600289023,0,0.06141154767142409,2024-05-03
high_risk_consumer,1,27,0,,1,,0,,0.1554764736313596,0,,,0.11442911471327116,18322.824795904657,,,,,,,,,,0.0,,0.0,,0.0,0.3073506476915356,0.0,,0.0,,,0.0,0.0,,,,,0.0,0.5421246121248029,,0.6123534124030734,,0.48964180409712355,,0.4037078906656478,,0.6669631257595936,,,,,,0.15300880266251948,,0.0,,0.0,,0.5274336148085659,,0.5410005716131069,,,0.9483350055728701,,,,0.827401232387598,1,0.31228484890538843,2023-06-01
average_consumer,0,37,1,43.40468180986353,1,57.13857071563993,undergraduate,0.8,0.544207582471155,salaried_private,50.24824983012503,5.0,0.46342045568328455,36238.890059032114,0.22386446247589908,0.062340099530054316,0.6034718184181302,0.0,salary,0.15448414624182585,28.0,0.8691917543309899,0.8691917543309899,35780.68063550448,0.022497220288663737,30177.695169073977,0.8327203840827534,1.1856271596583545,0.1672796159172466,0.4426713199226622,0.42468336239212556,0.6040386721254024,31513.494536087055,10622.316701775935,0.337061306492236,563230.7737645499,273926.0575316542,235776.15856670105,0.0,0.0,0.06091893313348758,0.29311117347411825,0.0,0.0,5396.290863623208,0.14890472500973506,0.5,0.5,balanced_spender,0.75,0.21886380650475631,0.5721625967524858,0.6557520354495889,0.46427598010952476,2.0,0.46427598010952476,0.12976544528049216,0.7943885392348956,0.6889716184911775,0.6889716184911775,high,0.4,tier_1,0.8,0.0,0.18646594647716597,0.09323297323858298,1669.38114389379,0.9928497541202144,1.0,0.05463023525122817,0,0.0895158729396219,2024-05-04
struggling_consumer,1,47,1,42.226007622310725,1,58.06618860696764,postgraduate,0.9,0.2626654996384036,salaried_private,33.858478600310065,3.0,0.3428448198941896,33662.266626871155,0.39070675842811176,0.051369078875619326,0.39932816388881837,1.0,salary,0.5370752830013397,19.0,0.7310596703636455,0.7310596703636455,52338.74292623069,0.08460182661055474,20883.66448730771,0.6203695178719721,2.5060849293527627,0.37963048212802786,0.6936961461215939,0.31755368326488576,0.7747496604586872,18323.457360111297,13020.269965883723,0.7105405475321885,771916.3636256654,396902.4215424567,307554.37192315323,0.0,0.0,0.09460976488784197,0.386779753438738,5612.2637716580475,0.16671774114690788,3218.8975204531957,0.09562047427339578,0.5,0.5,planned_spender,0.85,0.5098095078838032,0.4355548917564619,0.4574091319003558,0.6089471624524623,4.0,0.6089471624524623,0.5,0.0,0.5576826919266381,0.5576826919266381,moderate,0.6,metro,0.9,0.0,0.404316332201282,0.202158166100641,1366.7494793878393,1.0,4.0,0.14019001972035589,0,0.22235067654153085,2023-11-24
struggling_consumer,1,58,1,1.9649608846342055,1,10.517725989362201,high_school,0.5,0.1956598157543966,salaried_private,39.13034732030985,3.0,0.14376118426465595,27723.547294164655,0.3673879612644253,0.06742946194589024,0.33240798902838037,0.0,salary,0.06992124386719865,17.0,0.7176190659365521,0.7176190659365521,25351.76891816042,0.07339622357452738,18713.02911360295,0.674962476936155,1.3546932498749078,0.32503752306384504,0.6486690904034661,0.6944769871314658,0.36060429638688474,21982.157994074492,11178.548037453891,0.5085051037920504,210040.49846657083,117175.81162351037,64507.208567351896,1.0,3.0,1.0,0.4032003811945634,5480.458761753641,0.1976753201271259,2867.602172394052,0.10343188445849259,0.336407726238799,0.336407726238799,impulsive_spender,0.4,0.3670125098448388,0.3911244664910895,0.48786967595671815,0.44485237547388484,7.0,0.44485237547388484,0.18358750611020921,0.6901163926087537,0.3123039938407588,0.3123039938407588,moderate,0.6,tier_1,0.8,1.0,0.29887809918972996,0.649439049594865,2975.2523416885147,0.6875648852099926,6.0,0.24661346084062638,0,0.38850843095626014,2024-07-30
good_consumer,1,66,1,55.86173173375833,1,101.20034899824725,undergraduate,0.8,0.8391333836810774,salaried_private,46.66607081960403,1.0,0.5886344941927654,47317.29971829806,0.44435074591407675,0.10822776741329104,0.9448293470749166,1.0,salary,0.9685397140361574,37.0,1.0,1.0,95670.41440939895,0.08277071044574545,28635.776362022894,0.6051734008301527,3.3408234642036647,0.3948265991698473,0.7423644197895193,0.23116179497462427,0.7577027647868245,55000.28653560229,5139.2320889018065,0.09343839776502656,761962.1194485888,302785.9774837052,322570.7014419336,0.0,0.0,0.007515122620801947,0.10860982155946862,11540.71052633164,0.24389529199141594,2433.5631953855172,0.051429641594760316,0.5,0.5,balanced_spender,0.75,0.3044627566554337,0.8000322865302083,0.7582342692559515,1.0,1.0,1.0,0.08454608439422151,1.0,1.0,1.0,moderate,0.6,tier_2,0.6,0.0,0.10310038123956272,0.05155019061978136,1969.0563098536009,1.0,3.0,0.030319293585841678,0,0.005,2023-10-17
average_consumer,0,25,0,,0,,0,0.8693450707766853,,0,,,0.5351753181575974,41917.41927259168,,,0.7169537953080343,,,,,,,0.0,,0.0,,0.0,0.45191711849370836,0.0,,0.0,,,0.0,0.0,,,,,0.0,0.5223545089588619,,0.3296540712266625,,0.5827807193088984,,0.4684961815375901,,0.5796977952722007,,,,,,0.8015597126561593,,0.0,,0.0,,0.387080433875118,,0.46020429451107975,,,,,,,,0,0.06128437256902644,2023-06-01
high_risk_consumer,1,24,1,,0,,0,,0.042850162702628244,0,,,0.2760264475437819,22780.33429509211,,,,,,,,,,0.0,,0.0,,0.0,0.5136028308141318,0.0,,0.0,,,0.0,0.0,,,,,0.0,0.42367135336171424,,0.5285259745827965,,0.30898564538355716,,0.6103414414345361,,0.3281645919751582,,,,,,0.3326202947947562,,0.0,,0.0,,0.5480528523202669,,0.41549572898626186,,,0.7765889560129031,,,,0.806038299302251,1,0.3475406567917706,2023-06-01
perfect_consumer,1,34,1,38.811180618936476,1,65.51897912670316,diploma,0.6,0.9481626767941729,salaried_government,81.75180741498079,2.0,1.0,71296.41615089108,0.1393869822777571,0.09750707508337868,0.7974005708267248,1.0,salary,0.9029377684407062,36.0,1.0,1.0,81793.73992112072,-0.02717118769142335,52951.04511965711,0.7426783182099275,1.5446757483358629,0.25732168179007253,0.683008443501578,0.45647768017550244,0.6006753895145718,43533.716576164785,23843.790061291777,0.5476959984240768,884202.8728664231,422757.9452547316,594528.4319936666,1.0,1.0,0.32964020856082893,0.33442712721635953,12434.235770749969,0.1743995286510052,5888.233314180596,0.08258691032672164,0.7828370589960718,0.7828370589960718,planned_spender,0.85,0.1116818607946367,1.0,0.9553272556821453,1.0,1.0,1.0,0.044852144444037824,0.9144757583030465,1.0,1.0,moderate,0.6,tier_1,0.8,0.0,0.14437302179685496,0.07218651089842748,2796.814823271687,0.8009971781882907,1.0,0.08520266544172561,0,0.005,2024-12-02
perfect_consumer,1,19,1,42.78238253575769,1,60.393061466451265,primary_school,0.3,1.0,freelancer,58.55283132294301,1.0,0.758472419209719,110617.46344508801,0.17773308759389,0.2219797789809123,0.9037117524944028,1.0,salary,0.989308605219292,39.0,1.0,1.0,219440.73193481393,0.029177690986994458,55137.328023747046,0.498445976436092,3.9798220185476954,0.5,0.7320128727022811,0.294328344354483,0.8174885104829144,96533.21609291299,8019.348386981094,0.0830726006959291,2641294.794118613,723199.1881946479,1308465.198456611,1.0,1.0,0.22082597780920957,0.07249556843611348,0.0,0.0,14090.83664060242,0.1273823211944834,0.9293161465091594,0.9293161465091594,balanced_spender,0.75,0.015291835386492527,1.0,0.993883265845403,0.9077101518438657,1.0,0.9077101518438657,0.020181199382989415,0.9679466092658867,0.9886324931057054,0.9886324931057054,low,0.8,tier_3,0.4,0.0,0.08252262399761279,0.041261311998806394,1342.2938991818348,1.0,1.0,0.019811127685565887,0,0.005,2024-05-28
perfect_consumer,0,32,0,,1,,0,,0.9897740313790332,0,,,0.9370216975894212,106609.38645955312,,,0.942875712592481,,,,,,,0.0,,0.0,,0.0,0.6707478846712993,0.0,,0.0,,,0.0,0.0,,,,,0.0,0.43176805445657385,,0.6716038202133761,,0.6843303579771204,,0.4657053113364842,,0.49335573104224945,,,0.890445173729426,,,0.9669849623636877,,0.0,,0.0,,0.644249274897628,,0.5415483818486851,,,,,,,,0,0.008350385148567663,2023-06-01
high_risk_consumer,1,34,1,,1,,0,,0.14054748613143817,0,,,0.16950077664564964,28473.359847265558,,,,,,,,,,0.0,,0.0,,0.0,0.5463705062966537,0.0,,0.0,,,0.0,0.0,,,,,0.0,0.6574817184662407,,0.5018543981873915,,0.5540151399572608,,0.4638232467399489,,0.5167983956653426,,,,,,0.23633471187652885,,0.0,,0.0,,0.3961397914094308,,0.42286827886540107,,,0.7479559710510252,,,,0.9372443093253109,1,0.47727259068084027,2023-06-01
average_consumer,1,25,1,,0,,0,0.8034079152105944,,0,,,0.5929577925056542,67638.24151747112,,,0.7160863710400778,,,,,,,0.0,,0.0,,0.0,0.6759369090380168,0.0,,0.0,,,0.0,0.0,,,,,0.0,0.692400670545195,,0.4720659242519485,,0.5715031632635825,,0.4737658987863985,,0.4247378780518644,,,,,,0.7692566709200249,,0.0,,0.0,,0.3588608784672603,,0.5008725839720174,,,,,,,,0,0.06604525984851291,2023-06-01
average_consumer,1,24,1,,1,,0,0.9677099489924097,,0,,,0.61072085444963,60268.23724328594,,,0.7011002260864094,,,,,,,0.0,,0.0,,0.0,0.31215829190338923,0.0,,0.0,,,0.0,0.0,,,,,0.0,0.34796446899882677,,0.6567971480258022,,0.5415089030033134,,0.5504460595582525,,0.4083099046016814,,,,,,0.8025276574787108,,0.0,,0.0,,0.4294725674230392,,0.4587452843322929,,,,,,,,0,0.08911449774800607,2023-06-01
average_consumer,1,29,0,,0,,0,0.91870142805174,,0,,,0.5609263644592468,50397.88687791111,,,0.7965153030909027,,,,,,,0.0,,0.0,,0.0,0.39474417435807163,0.0,,0.0,,,0.0,0.0,,,,,0.0,0.4827812174840267,,0.347699364075295,,0.40509890344202115,,0.42634399939238765,,0.4543847693969851,,,,,,0.887840505224053,,0.0,,0.0,,0.4741537047263219,,0.46798800955988945,,,,,,,,0,0.07701824362869635,2023-06-01
high_risk_consumer,1,25,1,,1,,0,,0.046041452870762056,0,,,0.16344784976680438,18971.51415144575,,,,,,,,,,0.0,,0.0,,0.0,0.5728155969353297,0.0,,0.0,,,0.0,0.0,,,,,0.0,0.5109865140215109,,0.3543156712971649,,0.6362885143981643,,0.6647335781373528,,0.5118160163867207,,,,,,0.3568690850700339,,0.0,,0.0,,0.5479905654681001,,0.443982720026978,,,0.7903086336003736,,,,0.7198243114767194,1,0.4178089675963407,2023-06-01
high_risk_consumer,1,34,0,,1,,0,,0.20197779217403306,0,,,0.2770504450927694,34265.71488518138,,,,,,,,,,0.0,,0.0,,0.0,0.34974808067759744,0.0,,0.0,,,0.0,0.0,,,,,0.0,0.5343060975408329,,0.3915030116015627,,0.5732321656186552,,0.49499768415688516,,0.4431008201309423,,,,,,0.24553343875416334,,0.0,,0.0,,0.5350079237462207,,0.5817901800760384,,,0.9210151974454147,,,,0.8729126953027049,1,0.3453796486235245,2023-06-01
high_risk_consumer,1,25,1,,0,,0,,0.23862389422067284,0,,,0.17226545448519492,19659.37252583504,,,,,,,,,,0.0,,0.0,,0.0,0.5813785550684827,0.0,,0.0,,,0.0,0.0,,,,,0.0,0.3618984170776136,,0.4891645854460207,,0.403174342052057,,0.4735970778229171,,0.6763101171189443,,,,,,0.30852485512162664,,0.0,,0.0,,0.5728977445729796,,0.3322108295088124,,,0.9251997290644698,,,,0.9423159667963179,1,0.40836246292096,2023-06-01
high_risk_consumer,1,28,0,,0,,0,,0.09026349535826457,0,,,0.22358170864016055,38237.26530224378,,,,,,,,,,0.0,,0.0,,0.0,0.3886078881471646,0.0,,0.0,,,0.0,0.0,,,,,0.0,0.5221553134793392,,0.39095533792570036,,0.654207087945609,,0.3529826468033224,,0.6722327269168831,,,,,,0.1817172858846413,,0.0,,0.0,,0.33102964183370187,,0.5460436277796183,,,0.7641945051181507,,,,0.9175329620025654,1,0.37835532511490066,2023-06-01
perfect_consumer,1,30,1,,0,,0,,0.9951290247458172,0,,,0.9964829450103148,156550.0883493758,,,0.9471315557520261,,,,,,,0.0,,0.0,,0.0,0.6552943486514213,0.0,,0.0,,,0.0,0.0,,,,,0.0,0.5881411833546812,,0.371757709244745,,0.5412414229640825,,0.41461765672315093,,0.41243197544227034,,,0.9405749173941358,,,0.9709202329873224,,0.0,,0.0,,0.563532376993608,,0.561111902180877,,,,,,,,0,0.019886280528247636,2023-06-01
perfect_consumer,0,37,1,,1,,0,,0.9633137769963233,0,,,0.9830387115643905,129626.18710818657,,,0.9444328950235797,,,,,,,0.0,,0.0,,0.0,0.5625593515553863,0.0,,0.0,,,0.0,0.0,,,,,0.0,0.41674022641353003,,0.560897272399411,,0.6855410936888342,,0.6845313660666489,,0.6122204528993915,,,0.9454860293019096,,,0.9584587695474704,,0.0,,0.0,,0.65407670206294,,0.6211954961827515,,,,,,,,0,0.016976423984510908,2023-06-01
good_consumer,1,30,1,48.45055307697072,1,45.926965941901955,no_formal_education,0.2,0.7296463927715197,self_employed,153.8337765765573,2.0,1.0,75422.5280666814,0.2303292553934979,0.07547625305086371,0.6816586910516467,1.0,salary,0.7099919819063518,36.0,1.0,1.0,59767.83832417943,0.033127310290543235,67541.88883886089,0.8955015837915667,0.884887207989717,0.10449841620843325,0.6424402438226953,0.18142975104453196,0.6395051496597968,61462.538220140406,11311.923808395764,0.18404283475969932,2667783.368947183,936529.7056409168,1115356.4758468787,1.0,2.0,0.7593781725172472,0.14997871484339703,0.0,0.0,7238.226799585647,0.09596775681437737,0.7517635419613633,0.7517635419613633,luxury_seeker,0.3,0.18489246422787198,0.8927902153871496,0.861717143541141,0.8557374937083136,1.0,0.8557374937083136,0.3009143957277648,0.48428606279094993,1.0,1.0,moderate,0.6,rural,0.2,0.0,0.7068623723524984,0.3534311861762492,1137.274006602914,0.8487704987211062,1.0,0.07579151103720308,0,0.005,2024-01-21
high_risk_consumer,1,34,1,14.200909352121316,1,28.38048874034569,high_school,0.5,0.3532856968858859,salaried_private,10.089683528203082,6.0,0.04144348448148895,17690.015889346247,0.4610970256120117,0.04194236739238513,0.1337685565993467,0.0,salary,0.0,19.0,0.6886960742691565,0.6886960742691565,8532.701772146198,-0.02346160364419278,10013.792792671315,0.5660383131927289,0.8520098167572983,0.4339616868072711,0.7512115064293694,0.6336031903568489,0.29960264259720065,15486.744224158057,5197.190896521101,0.33556797047399783,212155.20769871527,65389.191958537456,73623.54881152543,1.0,1.0,0.40798016272194476,0.2937757180836017,4305.492966830394,0.2433717200730805,1078.5800265046419,0.060967670440801335,0.15312714774964375,0.15312714774964375,impulsive_spender,0.4,0.36516336532878846,0.4108227079856968,0.5004282786599027,0.14071862398573595,5.0,0.14071862398573595,0.2810357635111841,0.38918112070412597,0.07272642426062653,0.07272642426062653,moderate,0.6,tier_3,0.4,0.0,0.35916943784017835,0.17958471892008918,2050.8625346937324,0.7805266652524268,3.0,0.20176093035790688,0,0.49452328032133136,2023-12-15
struggling_consumer,1,19,1,49.72086792783901,1,27.969862472419656,postgraduate,0.9,0.35647319709257086,salaried_private,32.9905440479412,3.0,0.27638657707404646,32723.91560930149,0.5788675832564587,0.037523250628210464,0.5012666190394895,1.0,other,0.5038314736975315,30.0,0.9488740542130473,0.9488740542130473,25751.23472026529,0.060273703794552276,17755.324615814283,0.5425628847387353,1.4502570367141472,0.45743711526126474,0.4304763808209831,0.4201955583702724,0.5301081283376775,23346.855739885093,977.0701320359668,0.04184838825977667,350730.74729024246,111182.7264443244,238375.15589493606,0.0,0.0,0.003987926564678483,0.02985707109839732,5834.708846381041,0.1782956116996869,3278.0797006704133,0.10017076101301468,0.5,0.5,planned_spender,0.85,0.25938593985128916,0.6172242180672066,0.6665801548998083,0.7005741722102958,3.0,0.7005741722102958,0.18388675118173906,0.6660847886870623,0.4923433040320061,0.4923433040320061,moderate,0.6,tier_1,0.8,0.0,0.29063767222277337,0.14531883611138668,1028.8940566157385,0.7000161056763946,3.0,0.24220594507763357,1,0.15471935431541056,2024-08-17
perfect_consumer,0,32,1,,0,,0,,0.9843324424033517,0,,,0.928475108032346,184473.9009203723,,,0.9501766920784004,,,,,,,0.0,,0.0,,0.0,0.568511626016055,0.0,,0.0,,,0.0,0.0,,,,,0.0,0.5707742877113826,,0.3275976435111752,,0.6538091686580169,,0.601297604705386,,0.35318596425858534,,,0.8796983568454974,,,0.960244330128071,,0.0,,0.0,,0.4928256381750853,,0.5229131356806902,,,,,,,,0,0.01144360026556871,2023-06-01
struggling_consumer,0,25,0,40.53498560723851,1,31.30463239953619,diploma,0.6,0.41072828233356806,salaried_private,24.389641372262922,3.0,0.11870066349500769,34836.19902698727,0.34640660282633506,0.14262589331222583,0.4937872107571403,1.0,salary,0.5101108506735532,25.0,1.0,1.0,42372.17645509367,0.01744078408642529,21924.97798688103,0.629355361488633,1.9325102159842638,0.370644638511367,0.6171504855457183,0.460743792049391,0.4511955619724441,49255.67513534928,5226.761925877748,0.10611276363082692,656506.0801704733,231259.81991423172,207572.97062301074,0.0,0.0,0.10673085671082194,0.15003393131085946,5492.2151241638185,0.15765375166669324,3019.32544621154,0.08666958109555721,0.5,0.5,balanced_spender,0.75,0.3313687959503257,0.61061587332327,0.6338220056138317,0.5910259553498263,5.0,0.5910259553498263,0.18679750778340928,0.6295138824629477,0.5362156673929898,0.5362156673929898,high,0.4,tier_2,0.6,0.0,0.24478329002386223,0.12239164501193112,2072.4558390450275,0.768917093121256,8.0,0.2646652082333521,0,0.18344437678445502,2023-05-03
perfect_consumer,0,38,0,,0,,0,,0.9986287985353024,0,,,0.974192145447136,106922.75088160223,,,0.9141322239438203,,,,,,,0.0,,0.0,,0.0,0.3258216581786915,0.0,,0.0,,,0.0,0.0,,,,,0.0,0.395327660879773,,0.3086989722559375,,0.32474864196178455,,0.654265147797856,,0.6200984245069785,,,0.9294160975970731,,,0.9910920696929347,,0.0,,0.0,,0.6270219124588077,,0.44259431775167646,,,,,,,,0,0.007254193469439773,2023-06-01
average_consumer,1,37,1,41.37801911063789,1,81.36725569703768,undergraduate,0.8,0.6988929151310603,salaried_private,102.42762564943905,4.0,1.0,22173.406633836767,0.4604955380649992,-0.016737025191350972,0.48653656908432596,1.0,salary,0.840310295798591,25.0,0.8251459156142494,0.8251459156142494,17335.331640478536,-0.03920278218748801,11733.549775715715,0.5291483091056447,1.4772898808911668,0.4708516908943553,0.5049361932447154,0.22243612657589676,0.8698726026691163,16784.578206657905,5855.433896410175,0.3488371877524988,245728.56009165454,95088.15569832562,97698.08602906863,0.0,0.0,0.0,0.2640627094605159,0.0,0.0,3069.043858345554,0.13840477939384332,0.5,0.5,luxury_seeker,0.3,0.18734773254547896,0.6122507785155455,0.6924113740911357,0.6937341006075025,2.0,0.6937341006075025,0.1121794907657791,0.7756684012552258,0.5128596536068474,0.5128596536068474,moderate,0.6,rural,0.2,0.0,0.13278938144469882,0.06639469072234941,941.705148955598,1.0,3.0,0.09186785386938998,0,0.005,2024-04-17
high_risk_consumer,1,23,1,,1,,0,,0.2842429849606754,0,,,0.13581244958602745,29405.534601294334,,,,,,,,,,0.0,,0.0,,0.0,0.4835321475390312,0.0,,0.0,,,0.0,0.0,,,,,0.0,0.5508635758559086,,0.639963717494648,,0.40716953161153585,,0.5206012326309803,,0.30008126607776014,,,,,,0.2765487937622335,,0.0,,0.0,,0.45259029201849893,,0.6360172854111295,,,0.7422483783061878,,,,0.8962183695764271,1,0.4591575265964453,2023-06-01
high_risk_consumer,0,31,0,,1,,0,,0.17043425430155615,0,,,0.15766131847520184,38432.332001272225,,,,,,,,,,0.0,,0.0,,0.0,0.3448358658336311,0.0,,0.0,,,0.0,0.0,,,,,0.0,0.3796730833515456,,0.4188986986979781,,0.5914151719277865,,0.5832524867352025,,0.6208163629563963,,,,,,0.2546348080524083,,0.0,,0.0,,0.49855411222363655,,0.5740839808452047,,,0.9997806055588948,,,,0.7252952580569657,1,0.35107058267354,2023-06-01
high_risk_consumer,1,22,1,,0,,0,,0.1341928766964781,0,,,0.20385343362738356,15183.43775889662,,,,,,,,,,0.0,,0.0,,0.0,0.5747588160378578,0.0,,0.0,,,0.0,0.0,,,,,0.0,0.4237816900309054,,0.4140719815735188,,0.4705107342790231,,0.6559911853863019,,0.6196754767250001,,,,,,0.19344104655199612,,0.0,,0.0,,0.6419492463099106,,0.5669504428802628,,,0.7930838438276064,,,,0.7172505585652267,1,0.3408780327799084,2023-06-01
average_consumer,0,28,0,,1,,0,0.955667269835949,,0,,,0.6333420631828409,44530.114584237235,,,0.7261898996228038,,,,,,,0.0,,0.0,,0.0,0.5204680479230064,0.0,,0.0,,,0.0,0.0,,,,,0.0,0.5143945892050074,,0.5833343920663907,,0.3761317853499607,,0.3777584464364414,,0.6231885725949224,,,,,,0.7873918607250827,,0.0,,0.0,,0.5075087426580611,,0.5667441279865848,,,,,,,,0,0.06718641510266656,2023-06-01
average_consumer,1,38,1,43.10160192514504,1,20.393611457655172,diploma,0.6,0.5137574711996113,salaried_private,67.04563645123127,2.0,0.7411599319092307,43127.65533932156,0.22306253593090763,0.017789073555033563,0.7899543530731822,0.0,freelance,0.0,30.0,1.0,1.0,68246.29442814444,0.03421081691899578,25268.716839039826,0.58589159898991,2.700714648401165,0.41410840101009005,0.51596290968271,0.6406774862993735,0.26943513261289354,30690.30057210261,13374.201790976858,0.4357652345021042,847774.9464767897,385139.6745588329,385554.84733373707,0.0,0.0,0.011361123772494725,0.31010013379163337,11134.97045566528,0.2581803297148758,3630.874680223264,0.08418705966269478,0.5,0.5,luxury_seeker,0.3,0.372595975183747,0.4707571947728312,0.5334159267901999,0.3843582840593704,3.0,0.3843582840593704,0.2764590479254708,0.5929935086398216,0.6564378235631967,0.6564378235631967,high,0.4,tier_2,0.6,0.0,0.12761882089137144,0.06380941044568572,1307.826968869092,0.9769740858647602,2.0,0.052459337462004305,0,0.03431506377729115,2024-04-05
perfect_consumer,1,41,1,,1,,0,,0.951851422770536,0,,,0.960329598867838,165301.65308305013,,,0.9854725029417387,,,,,,,0.0,,0.0,,0.0,0.35319327376992793,0.0,,0.0,,,0.0,0.0,,,,,0.0,0.560929422868716,,0.5445821780211545,,0.6448597309659914,,0.41616604141446234,,0.5427341617181645,,,0.9343642138707206,,,0.9694830824652668,,0.0,,0.0,,0.404458133358735,,0.40246455368152373,,,,,,,,0,0.01048706924791467,2023-06-01
high_risk_consumer,1,49,0,34.10237494916595,1,35.88402004876162,diploma,0.6,0.27697381469096527,freelancer,11.582176660410724,4.0,0.0,22038.785193697193,0.4905964638020675,-0.007511095421394538,0.2985427947550492,0.0,salary,0.0,16.0,0.5092270110867553,0.5092270110867553,11934.657693992958,0.07918486322060654,23681.883642871882,1.0745061004335146,0.5039360017961779,-0.07450610043351458,0.5451049943829137,0.5846319953271402,0.5526429712977472,13548.033801070258,2977.158520251823,0.21973216422389122,370704.39871630125,91257.58298394855,116639.87269427346,0.0,0.0,0.0,0.13508110419802155,6936.060727388285,0.3147063669827335,2857.848701404942,0.1296677202744341,0.5,0.5,value_hunter,0.7,0.3354281553007576,0.5115889296720832,0.5727820956829469,0.1798148007869477,4.0,0.1798148007869477,0.5,0.12160414523083006,0.49930646614322527,0.49930646614322527,high,0.4,tier_1,0.8,1.0,0.30578288169677204,0.652891440848386,1070.5759822146085,0.7114299934890099,4.0,0.25676781812666205,0,0.5,2023-02-25
perfect_consumer,0,31,1,,1,,0,,0.9984378222702671,0,,,0.9094353547291802,97613.51852464779,,,0.9112445983400843,,,,,,,0.0,,0.0,,0.0,0.3948211707188527,0.0,,0.0,,,0.0,0.0,,,,,0.0,0.37560081652398664,,0.6908950897337746,,0.5381611547999283,,0.348848191746435,,0.6115078550366104,,,0.9451751255177836,,,0.9975011709838795,,0.0,,0.0,,0.4295271945722367,,0.5231190898707982,,,,,,,,0,0.009537333028292396,2023-06-01
good_consumer,1,33,1,58.18191274972441,1,54.14991564062126,undergraduate,0.8,0.7579771175757719,business_owner,140.26262683580137,4.0,1.0,73089.28105067587,0.30803253599366326,0.10227198208059843,0.6041373895489025,0.0,business,0.12914688890653633,37.0,1.0,1.0,155804.17754551297,-0.004830425316176792,53417.43530612325,0.7308418374952916,2.9166743026569604,0.26915816250470836,0.5753529620604043,0.247649006984484,0.6363974379704671,93131.98385040987,10062.847459007853,0.10804815912663972,2207012.1358212675,941890.9410127074,1013591.761351026,1.0,2.0,0.5109336670424958,0.13767695669457003,0.0,0.0,9319.59934314574,0.12750805181176084,0.8619968399281764,0.8619968399281764,planned_spender,0.85,0.15037200306024243,0.7461914739771748,0.7875660831622079,0.6360521241086444,2.0,0.6360521241086444,0.205285705965249,0.638840738736577,0.565819892493652,0.565819892493652,moderate,0.6,tier_1,0.8,0.0,0.13792850880401686,0.06896425440200843,1048.2799602925968,1.0,2.0,0.04130906511179865,0,0.005,2024-02-28
perfect_consumer,0,38,0,,1,,0,,0.9970724925074826,0,,,0.9910744294761265,156761.9678799601,,,0.994793430605663,,,,,,,0.0,,0.0,,0.0,0.6090813126548931,0.0,,0.0,,,0.0,0.0,,,,,0.0,0.5079631854237767,,0.5452595841506397,,0.6058615941170518,,0.6160589988508951,,0.6772085086802027,,,0.8993423841065291,,,0.9589246663978515,,0.0,,0.0,,0.3743288376078094,,0.5203669230266138,,,,,,,,0,0.01073169246487386,2023-06-01
